ID,Prix,Quantite,Remise,CA_Brut,CA_Net,TVA
2902,17.99,50,20,899.4999999999999,719.5999999999999,143.92
2903,446.99,31,10,13856.69,12471.021,2494.2042
2904,369.49,19,15,7020.31,5967.2635,1193.4527
2905,147.33,48,0,7071.84,7071.84,1414.3680000000002
2906,138.53,28,10,3878.84,3490.956,698.1912000000001
2907,440.9,40,5,17636.0,16754.2,3350.84
2908,304.79,36,5,10972.44,10423.818,2084.7635999999998
2909,90.93,32,5,2909.76,2764.272,552.8544
2910,273.81,33,10,9035.73,8132.157,1626.4314000000002
2911,454.65,24,30,10911.599999999999,7638.119999999998,1527.6239999999998
2912,477.79,23,0,10989.17,10989.17,2197.8340000000003
2913,88.83,33,15,2931.39,2491.6814999999997,498.33629999999994
2914,445.97,1,15,445.97,379.0745,75.81490000000001
2915,434.48,5,20,2172.4,1737.92,347.58400000000006
2916,154.69,50,5,7734.5,7347.775,1469.555
2917,49.38,37,20,1827.0600000000002,1461.6480000000001,292.3296
2918,292.09,37,30,10807.33,7565.130999999999,1513.0262
2919,165.8,3,10,497.40000000000003,447.66,89.53200000000001
2920,19.28,27,10,520.5600000000001,468.5040000000001,93.70080000000002
2921,181.89,38,20,6911.82,5529.456,1105.8912
2922,265.22,38,20,10078.36,8062.688000000001,1612.5376000000003
2923,389.54,3,5,1168.6200000000001,1110.189,222.03780000000003
2924,83.13,40,5,3325.2,3158.9399999999996,631.788
2925,20.29,28,10,568.12,511.308,102.2616
2926,359.78,4,10,1439.12,1295.2079999999999,259.04159999999996
2927,52.76,7,0,369.32,369.32,73.864
2928,360.65,2,5,721.3,685.2349999999999,137.047
2929,213.2,10,20,2132.0,1705.6000000000001,341.12000000000006
2930,221.95,2,10,443.9,399.51,79.902
2931,163.85,29,5,4751.65,4514.067499999999,902.8134999999999
2932,488.64,15,15,7329.599999999999,6230.159999999999,1246.032
2933,33.0,7,20,231.0,184.8,36.96
2934,163.93,27,20,4426.110000000001,3540.888000000001,708.1776000000002
2935,231.47,26,15,6018.22,5115.487,1023.0974000000001
2936,180.09,14,30,2521.26,1764.882,352.9764
2937,352.49,26,10,9164.74,8248.266,1649.6532
2938,144.65,46,15,6653.900000000001,5655.8150000000005,1131.1630000000002
2939,208.24,3,20,624.72,499.77600000000007,99.95520000000002
2940,347.59,13,0,4518.67,4518.67,903.734
2941,11.34,1,5,11.34,10.773,2.1546
2942,310.95,25,5,7773.75,7385.0625,1477.0125
2943,493.89,44,20,21731.16,17384.928,3476.9856
2944,298.61,30,10,8958.300000000001,8062.470000000001,1612.4940000000004
2945,30.72,15,0,460.79999999999995,460.79999999999995,92.16
2946,224.15,50,15,11207.5,9526.375,1905.275
2947,49.79,23,15,1145.17,973.3945,194.6789
2948,10.55,17,30,179.35000000000002,125.545,25.109
2949,126.66,2,10,253.32,227.988,45.5976
2950,205.36,24,10,4928.64,4435.776000000001,887.1552000000001
2951,163.01,41,15,6683.41,5680.898499999999,1136.1797
2952,360.99,43,0,15522.57,15522.57,3104.514
2953,292.38,45,10,13157.1,11841.390000000001,2368.2780000000002
2954,25.46,45,15,1145.7,973.845,194.769
2955,311.51,23,30,7164.73,5015.311,1003.0622
2956,210.99,31,15,6540.6900000000005,5559.5865,1111.9173
2957,49.11,50,30,2455.5,1718.85,343.77
2958,93.45,15,20,1401.75,1121.4,224.28000000000003
2959,356.56,31,15,11053.36,9395.356,1879.0712
2960,276.32,8,0,2210.56,2210.56,442.112
2961,394.1,11,10,4335.1,3901.5900000000006,780.3180000000002
2962,202.11,21,5,4244.31,4032.0945,806.4189000000001
2963,482.86,46,10,22211.56,19990.404000000002,3998.0808000000006
2964,106.38,50,0,5319.0,5319.0,1063.8
2965,404.44,47,0,19008.68,19008.68,3801.7360000000003
2966,431.38,36,15,15529.68,13200.228,2640.0456
2967,116.22,13,0,1510.86,1510.86,302.17199999999997
2968,225.73,27,0,6094.71,6094.71,1218.942
2969,185.15,4,0,740.6,740.6,148.12
2970,330.14,38,10,12545.32,11290.788,2258.1576
2971,297.77,8,30,2382.16,1667.5119999999997,333.50239999999997
2972,199.38,42,15,8373.96,7117.865999999999,1423.5731999999998
2973,204.88,47,10,9629.36,8666.424,1733.2848000000004
2974,38.16,21,30,801.3599999999999,560.9519999999999,112.19039999999998
2975,35.76,20,15,715.1999999999999,607.92,121.584
2976,57.82,33,15,1908.06,1621.8509999999999,324.3702
2977,220.78,30,30,6623.4,4636.379999999999,927.2759999999998
2978,378.02,37,15,13986.74,11888.729,2377.7458
2979,128.0,11,0,1408.0,1408.0,281.6
2980,137.28,2,5,274.56,260.832,52.1664
2981,168.16,26,0,4372.16,4372.16,874.432
2982,243.8,36,0,8776.800000000001,8776.800000000001,1755.3600000000004
2983,431.29,19,10,8194.51,7375.059,1475.0118000000002
2984,101.81,22,30,2239.82,1567.874,313.57480000000004
2985,68.79,48,5,3301.92,3136.824,627.3648000000001
2986,43.41,8,15,347.28,295.188,59.0376
2987,156.84,35,0,5489.400000000001,5489.400000000001,1097.88
2988,151.3,14,30,2118.2000000000003,1482.74,296.548
2989,440.06,44,15,19362.64,16458.244,3291.6488
2990,90.31,19,0,1715.89,1715.89,343.17800000000005
2991,149.11,48,15,7157.280000000001,6083.688,1216.7376000000002
2992,71.14,8,15,569.12,483.752,96.75040000000001
2993,394.81,37,5,14607.97,13877.571499999998,2775.5143
2994,475.51,11,5,5230.61,4969.0795,993.8159
2995,57.12,9,5,514.0799999999999,488.3759999999999,97.67519999999999
2996,143.03,30,5,4290.9,4076.3549999999996,815.271
2997,270.17,42,0,11347.140000000001,11347.140000000001,2269.4280000000003
2998,101.2,8,30,809.6,566.72,113.34400000000001
2999,39.12,14,20,547.68,438.144,87.62880000000001
3000,299.06,10,5,2990.6,2841.0699999999997,568.2139999999999
3001,183.61,20,15,3672.2000000000003,3121.3700000000003,624.2740000000001
3002,399.9,13,5,5198.7,4938.764999999999,987.7529999999999
3003,68.39,13,20,889.07,711.2560000000001,142.2512
3004,192.5,37,15,7122.5,6054.125,1210.825
3005,32.14,43,15,1382.02,1174.7169999999999,234.9434
3006,483.4,26,30,12568.4,8797.88,1759.576
3007,77.6,30,10,2328.0,2095.2000000000003,419.0400000000001
3008,452.15,45,5,20346.75,19329.4125,3865.8824999999997
3009,271.32,4,30,1085.28,759.6959999999999,151.9392
3010,13.93,15,30,208.95,146.265,29.253
3011,482.12,19,10,9160.28,8244.252,1648.8504000000003
3012,325.07,31,0,10077.17,10077.17,2015.4340000000002
3013,386.26,36,20,13905.36,11124.288,2224.8576000000003
3014,175.39,15,0,2630.85,2630.85,526.17
3015,161.95,17,10,2753.1499999999996,2477.8349999999996,495.56699999999995
3016,97.33,29,5,2822.57,2681.4415,536.2883
3017,204.24,44,15,8986.560000000001,7638.576000000001,1527.7152000000003
3018,107.42,6,0,644.52,644.52,128.904
3019,160.43,2,10,320.86,288.774,57.7548
3020,480.91,10,15,4809.1,4087.735,817.547
3021,399.96,33,30,13198.679999999998,9239.076,1847.8152
3022,203.91,9,20,1835.19,1468.152,293.6304
3023,354.76,2,5,709.52,674.044,134.8088
3024,214.26,33,5,7070.58,6717.0509999999995,1343.4102
3025,234.0,34,0,7956.0,7956.0,1591.2
3026,325.67,17,30,5536.39,3875.473,775.0946
3027,214.98,22,10,4729.5599999999995,4256.603999999999,851.3208
3028,387.17,8,0,3097.36,3097.36,619.4720000000001
3029,332.6,38,30,12638.800000000001,8847.16,1769.432
3030,412.95,9,30,3716.5499999999997,2601.5849999999996,520.3169999999999
3031,16.66,33,5,549.78,522.2909999999999,104.45819999999999
3032,377.79,47,30,17756.13,12429.291,2485.8582
3033,451.6,32,15,14451.2,12283.52,2456.704
3034,418.67,42,15,17584.14,14946.518999999998,2989.3037999999997
3035,414.86,45,10,18668.7,16801.83,3360.3660000000004
3036,54.97,49,30,2693.5299999999997,1885.4709999999998,377.0942
3037,356.55,2,5,713.1,677.4449999999999,135.489
3038,385.63,20,0,7712.6,7712.6,1542.5200000000002
3039,320.93,46,30,14762.78,10333.946,2066.7892
3040,296.34,6,10,1778.04,1600.236,320.04720000000003
3041,458.48,14,15,6418.72,5455.912,1091.1824000000001
3042,7.08,38,10,269.04,242.13600000000002,48.427200000000006
3043,118.4,5,15,592.0,503.2,100.64
3044,347.66,47,30,16340.02,11438.014,2287.6028
3045,423.82,35,20,14833.699999999999,11866.96,2373.392
3046,495.47,3,5,1486.41,1412.0895,282.41790000000003
3047,27.35,43,10,1176.05,1058.445,211.689
3048,462.33,39,10,18030.87,16227.783,3245.5566
3049,403.51,41,15,16543.91,14062.323499999999,2812.4647
3050,394.19,30,0,11825.7,11825.7,2365.1400000000003
3051,262.95,18,15,4733.099999999999,4023.1349999999993,804.627
3052,336.05,15,10,5040.75,4536.675,907.335
3053,393.99,22,10,8667.78,7801.002,1560.2004000000002
3054,93.26,26,20,2424.76,1939.8080000000002,387.9616000000001
3055,94.26,18,10,1696.68,1527.0120000000002,305.40240000000006
3056,481.67,16,0,7706.72,7706.72,1541.344
3057,297.77,4,10,1191.08,1071.972,214.39440000000002
3058,389.46,42,0,16357.32,16357.32,3271.464
3059,440.13,16,0,7042.08,7042.08,1408.4160000000002
3060,142.48,11,30,1567.28,1097.096,219.41920000000002
3061,83.22,19,0,1581.18,1581.18,316.23600000000005
3062,159.21,15,10,2388.15,2149.335,429.867
3063,230.54,7,20,1613.78,1291.0240000000001,258.20480000000003
3064,462.25,8,10,3698.0,3328.2000000000003,665.6400000000001
3065,103.1,7,0,721.6999999999999,721.6999999999999,144.34
3066,236.0,3,0,708.0,708.0,141.6
3067,116.76,5,30,583.8000000000001,408.66,81.73200000000001
3068,104.29,28,5,2920.1200000000003,2774.114,554.8228
3069,16.15,39,0,629.8499999999999,629.8499999999999,125.96999999999998
3070,232.48,16,30,3719.68,2603.776,520.7552
3071,481.11,22,30,10584.42,7409.093999999999,1481.8188
3072,38.81,32,10,1241.92,1117.728,223.54560000000004
3073,157.99,30,30,4739.700000000001,3317.7900000000004,663.5580000000001
3074,69.23,11,5,761.5300000000001,723.4535000000001,144.69070000000002
3075,329.59,26,5,8569.34,8140.873,1628.1746
3076,262.62,37,20,9716.94,7773.552000000001,1554.7104000000002
3077,360.31,17,30,6125.27,4287.689,857.5378000000001
3078,39.77,45,10,1789.65,1610.6850000000002,322.13700000000006
3079,170.8,16,10,2732.8,2459.5200000000004,491.9040000000001
3080,228.24,22,0,5021.280000000001,5021.280000000001,1004.2560000000002
3081,271.78,7,15,1902.4599999999998,1617.091,323.4182
3082,124.15,35,0,4345.25,4345.25,869.0500000000001
3083,91.39,7,15,639.73,543.7705,108.7541
3084,122.93,28,0,3442.04,3442.04,688.408
3085,92.1,8,15,736.8,626.28,125.256
3086,165.82,12,5,1989.84,1890.3479999999997,378.0696
3087,171.53,39,5,6689.67,6355.1865,1271.0373
3088,429.07,46,10,19737.22,17763.498000000003,3552.699600000001
3089,22.05,14,20,308.7,246.96,49.392
3090,479.46,6,15,2876.7599999999998,2445.2459999999996,489.0491999999999
3091,30.44,48,20,1461.1200000000001,1168.8960000000002,233.77920000000006
3092,46.05,41,30,1888.05,1321.635,264.327
3093,475.41,20,15,9508.2,8081.97,1616.3940000000002
3094,36.07,13,20,468.91,375.12800000000004,75.02560000000001
3095,334.66,41,10,13721.060000000001,12348.954000000002,2469.7908000000007
3096,29.74,11,15,327.14,278.06899999999996,55.6138
3097,458.38,16,30,7334.08,5133.856,1026.7712
3098,274.25,30,0,8227.5,8227.5,1645.5
3099,132.89,2,30,265.78,186.04599999999996,37.209199999999996
3100,45.04,48,5,2161.92,2053.824,410.76480000000004
3101,133.39,37,5,4935.429999999999,4688.6585,937.7316999999999
3102,436.21,24,30,10469.039999999999,7328.327999999999,1465.6655999999998
3103,395.96,5,10,1979.8,1781.82,356.36400000000003
3104,137.36,27,20,3708.7200000000003,2966.9760000000006,593.3952000000002
3105,288.75,28,10,8085.0,7276.5,1455.3000000000002
3106,415.29,16,5,6644.64,6312.408,1262.4816
3107,195.62,46,0,8998.52,8998.52,1799.7040000000002
3108,173.58,23,30,3992.34,2794.638,558.9276
3109,91.52,46,15,4209.92,3578.432,715.6864
3110,424.72,8,10,3397.76,3057.9840000000004,611.5968000000001
3111,418.53,24,15,10044.72,8538.011999999999,1707.6023999999998
3112,365.56,31,20,11332.36,9065.888,1813.1776000000002
3113,79.14,4,30,316.56,221.59199999999998,44.3184
3114,435.86,36,0,15690.960000000001,15690.960000000001,3138.1920000000005
3115,249.53,12,0,2994.36,2994.36,598.8720000000001
3116,326.11,2,15,652.22,554.3870000000001,110.87740000000002
3117,169.49,36,5,6101.64,5796.558,1159.3116
3118,234.03,34,15,7957.02,6763.467000000001,1352.6934
3119,40.19,8,0,321.52,321.52,64.304
3120,174.58,7,15,1222.0600000000002,1038.7510000000002,207.75020000000006
3121,429.3,31,10,13308.300000000001,11977.470000000001,2395.494
3122,93.28,3,10,279.84000000000003,251.85600000000002,50.37120000000001
3123,104.64,15,5,1569.6,1491.12,298.224
3124,56.11,43,10,2412.73,2171.457,434.2914
3125,182.65,41,0,7488.650000000001,7488.650000000001,1497.7300000000002
3126,254.76,7,5,1783.32,1694.1539999999998,338.83079999999995
3127,376.54,43,20,16191.220000000001,12952.976000000002,2590.5952000000007
3128,288.32,8,10,2306.56,2075.904,415.18080000000003
3129,162.24,4,30,648.96,454.272,90.8544
3130,408.51,14,15,5719.139999999999,4861.268999999999,972.2538
3131,269.27,4,20,1077.08,861.664,172.33280000000002
3132,211.99,7,5,1483.93,1409.7335,281.9467
3133,33.38,17,5,567.46,539.087,107.8174
3134,432.53,10,20,4325.299999999999,3460.24,692.048
3135,212.92,22,10,4684.24,4215.816,843.1632
3136,475.88,18,0,8565.84,8565.84,1713.1680000000001
3137,123.13,43,20,5294.59,4235.6720000000005,847.1344000000001
3138,129.46,31,0,4013.26,4013.26,802.652
3139,338.78,33,30,11179.74,7825.817999999999,1565.1635999999999
3140,482.26,16,5,7716.16,7330.352,1466.0704
3141,28.86,48,30,1385.28,969.6959999999999,193.9392
3142,265.33,19,10,5041.2699999999995,4537.143,907.4286000000001
3143,416.11,42,20,17476.62,13981.296,2796.2592000000004
3144,481.88,35,10,16865.8,15179.22,3035.844
3145,207.29,8,15,1658.32,1409.572,281.9144
3146,246.03,26,0,6396.78,6396.78,1279.356
3147,259.38,15,15,3890.7,3307.095,661.419
3148,327.91,21,5,6886.110000000001,6541.8045,1308.3609000000001
3149,232.33,10,15,2323.3,1974.805,394.961
3150,264.6,9,0,2381.4,2381.4,476.28000000000003
3151,432.34,30,10,12970.199999999999,11673.179999999998,2334.636
3152,375.25,38,5,14259.5,13546.525,2709.3050000000003
3153,404.97,42,20,17008.74,13606.992000000002,2721.3984000000005
3154,22.63,46,15,1040.98,884.833,176.9666
3155,24.69,29,30,716.01,501.20699999999994,100.2414
3156,254.58,19,20,4837.02,3869.6160000000004,773.9232000000002
3157,352.5,16,5,5640.0,5358.0,1071.6000000000001
3158,229.1,24,10,5498.4,4948.5599999999995,989.712
3159,246.24,13,20,3201.12,2560.896,512.1792
3160,242.04,38,10,9197.52,8277.768,1655.5536000000002
3161,313.04,10,5,3130.4,2973.88,594.7760000000001
3162,176.88,24,15,4245.12,3608.352,721.6704
3163,18.15,36,10,653.4,588.06,117.612
3164,391.29,29,30,11347.41,7943.186999999999,1588.6373999999998
3165,176.49,40,0,7059.6,7059.6,1411.92
3166,94.58,2,30,189.16,132.41199999999998,26.4824
3167,414.42,15,20,6216.3,4973.040000000001,994.6080000000002
3168,297.01,43,10,12771.43,11494.287,2298.8574000000003
3169,67.62,19,15,1284.7800000000002,1092.063,218.41260000000003
3170,7.72,28,10,216.16,194.544,38.90880000000001
3171,119.29,17,15,2027.93,1723.7405,344.7481
3172,255.01,38,0,9690.38,9690.38,1938.076
3173,68.04,1,0,68.04,68.04,13.608000000000002
3174,266.99,26,5,6941.74,6594.652999999999,1318.9306
3175,455.31,50,30,22765.5,15935.849999999999,3187.17
3176,329.15,13,30,4278.95,2995.265,599.053
3177,457.93,21,0,9616.53,9616.53,1923.3060000000003
3178,381.36,27,15,10296.720000000001,8752.212000000001,1750.4424000000004
3179,290.78,45,5,13085.099999999999,12430.844999999998,2486.169
3180,410.47,18,5,7388.460000000001,7019.037,1403.8074000000001
3181,93.32,43,20,4012.7599999999998,3210.208,642.0416
3182,402.63,40,30,16105.2,11273.64,2254.728
3183,143.33,27,20,3869.9100000000003,3095.9280000000003,619.1856000000001
3184,163.22,15,30,2448.3,1713.81,342.762
3185,14.43,41,15,591.63,502.8855,100.5771
3186,151.98,43,0,6535.139999999999,6535.139999999999,1307.028
3187,479.84,45,15,21592.8,18353.879999999997,3670.776
3188,216.93,2,20,433.86,347.088,69.41760000000001
3189,287.04,19,5,5453.76,5181.072,1036.2144
3190,261.85,10,5,2618.5,2487.575,497.515
3191,412.79,36,30,14860.44,10402.307999999999,2080.4616
3192,179.48,6,0,1076.8799999999999,1076.8799999999999,215.37599999999998
3193,170.73,17,10,2902.41,2612.169,522.4338
3194,144.77,13,5,1882.0100000000002,1787.9095000000002,357.5819000000001
3195,213.71,46,30,9830.66,6881.4619999999995,1376.2924
3196,415.76,33,15,13720.08,11662.068,2332.4136
3197,46.56,21,15,977.76,831.096,166.2192
3198,86.09,47,5,4046.23,3843.9184999999998,768.7837
3199,186.31,43,5,8011.33,7610.7635,1522.1527
3200,201.38,41,20,8256.58,6605.264,1321.0528000000002
3201,454.98,20,5,9099.6,8644.62,1728.9240000000002
3202,268.82,47,0,12634.539999999999,12634.539999999999,2526.908
3203,125.09,22,30,2751.98,1926.386,385.2772
3204,299.79,26,15,7794.540000000001,6625.359,1325.0718000000002
3205,367.27,18,15,6610.86,5619.231,1123.8462
3206,402.07,19,20,7639.33,6111.464,1222.2928
3207,52.19,14,15,730.66,621.0609999999999,124.2122
3208,368.51,21,20,7738.71,6190.968000000001,1238.1936000000003
3209,374.41,8,10,2995.28,2695.7520000000004,539.1504000000001
3210,97.06,44,15,4270.64,3630.0440000000003,726.0088000000001
3211,499.74,8,10,3997.92,3598.128,719.6256000000001
3212,196.75,43,20,8460.25,6768.200000000001,1353.6400000000003
3213,440.45,9,10,3964.0499999999997,3567.645,713.529
3214,292.78,43,10,12589.539999999999,11330.586,2266.1172
3215,98.13,27,15,2649.5099999999998,2252.0834999999997,450.4167
3216,175.97,2,20,351.94,281.552,56.31040000000001
3217,92.54,13,15,1203.02,1022.567,204.51340000000002
3218,109.35,4,15,437.4,371.78999999999996,74.35799999999999
3219,86.08,20,20,1721.6,1377.28,275.456
3220,40.66,8,30,325.28,227.69599999999997,45.539199999999994
3221,487.03,37,20,18020.11,14416.088000000002,2883.2176000000004
3222,53.38,24,30,1281.1200000000001,896.784,179.35680000000002
3223,394.35,41,30,16168.35,11317.845,2263.569
3224,412.18,38,5,15662.84,14879.698,2975.9396
3225,475.26,28,10,13307.279999999999,11976.552,2395.3104
3226,379.51,35,0,13282.85,13282.85,2656.57
3227,344.0,18,15,6192.0,5263.2,1052.64
3228,272.81,23,15,6274.63,5333.4355,1066.6870999999999
3229,368.21,11,10,4050.31,3645.279,729.0558000000001
3230,237.58,21,0,4989.18,4989.18,997.8360000000001
3231,103.15,32,0,3300.8,3300.8,660.1600000000001
3232,131.71,31,15,4083.01,3470.5585,694.1117
3233,221.44,22,5,4871.68,4628.0960000000005,925.6192000000001
3234,469.09,41,0,19232.69,19232.69,3846.538
3235,215.18,40,0,8607.2,8607.2,1721.4400000000003
3236,424.49,9,15,3820.41,3247.3484999999996,649.4697
3237,98.74,23,20,2271.02,1816.816,363.3632
3238,152.6,11,10,1678.6,1510.74,302.148
3239,52.95,47,15,2488.65,2115.3525,423.07050000000004
3240,194.23,14,20,2719.22,2175.3759999999997,435.0752
3241,355.55,26,20,9244.300000000001,7395.440000000001,1479.0880000000004
3242,361.89,29,0,10494.81,10494.81,2098.962
3243,431.43,24,10,10354.32,9318.888,1863.7776000000003
3244,337.27,8,15,2698.16,2293.4359999999997,458.68719999999996
3245,425.4,17,0,7231.799999999999,7231.799999999999,1446.36
3246,296.04,24,15,7104.960000000001,6039.216,1207.8432
3247,178.43,43,30,7672.490000000001,5370.743,1074.1486000000002
3248,279.89,24,20,6717.36,5373.888,1074.7776000000001
3249,351.39,30,15,10541.699999999999,8960.445,1792.089
3250,403.98,50,20,20199.0,16159.2,3231.84
3251,16.9,26,30,439.4,307.58,61.516
3252,398.49,39,20,15541.11,12432.888,2486.5776000000005
3253,470.0,43,30,20210.0,14147.0,2829.4
3254,101.7,48,5,4881.6,4637.52,927.5040000000001
3255,75.13,33,15,2479.29,2107.3965,421.47929999999997
3256,257.97,22,10,5675.34,5107.8060000000005,1021.5612000000001
3257,222.45,49,5,10900.05,10355.047499999999,2071.0094999999997
3258,210.56,27,30,5685.12,3979.584,795.9168
3259,88.19,14,10,1234.6599999999999,1111.194,222.2388
3260,88.77,16,20,1420.32,1136.256,227.25120000000004
3261,25.09,22,10,551.98,496.78200000000004,99.35640000000001
3262,297.13,17,15,5051.21,4293.5285,858.7057000000001
3263,455.03,29,0,13195.869999999999,13195.869999999999,2639.174
3264,400.3,23,10,9206.9,8286.21,1657.242
3265,395.49,11,15,4350.39,3697.8315000000002,739.5663000000001
3266,404.39,11,5,4448.29,4225.8755,845.1751
3267,277.42,28,0,7767.76,7767.76,1553.5520000000001
3268,162.09,50,10,8104.5,7294.05,1458.8100000000002
3269,95.18,11,20,1046.98,837.5840000000001,167.51680000000002
3270,493.73,30,15,14811.900000000001,12590.115000000002,2518.0230000000006
3271,155.49,23,15,3576.2700000000004,3039.8295000000003,607.9659
3272,446.87,14,20,6256.18,5004.944,1000.9888000000001
3273,397.47,37,15,14706.390000000001,12500.4315,2500.0863000000004
3274,81.56,21,20,1712.76,1370.208,274.0416
3275,476.16,10,20,4761.6,3809.2800000000007,761.8560000000002
3276,354.79,20,10,7095.8,6386.22,1277.2440000000001
3277,428.9,17,10,7291.299999999999,6562.169999999999,1312.434
3278,353.8,46,10,16274.800000000001,14647.320000000002,2929.4640000000004
3279,7.06,37,5,261.21999999999997,248.15899999999996,49.6318
3280,255.82,45,30,11511.9,8058.329999999999,1611.666
3281,36.35,47,15,1708.45,1452.1825,290.43649999999997
3282,156.52,34,15,5321.68,4523.428,904.6856
3283,349.3,36,5,12574.800000000001,11946.060000000001,2389.2120000000004
3284,297.14,26,10,7725.639999999999,6953.076,1390.6152000000002
3285,297.14,14,15,4159.96,3535.966,707.1932
3286,128.53,12,20,1542.3600000000001,1233.8880000000001,246.77760000000004
3287,415.04,14,0,5810.56,5810.56,1162.112
3288,390.95,26,10,10164.699999999999,9148.23,1829.646
3289,17.94,31,20,556.14,444.91200000000003,88.98240000000001
3290,317.96,22,15,6995.12,5945.852,1189.1704
3291,27.6,16,10,441.6,397.44000000000005,79.48800000000001
3292,303.49,27,30,8194.23,5735.960999999999,1147.1922
3293,293.41,18,10,5281.38,4753.242,950.6484
3294,109.89,22,5,2417.58,2296.701,459.34020000000004
3295,424.99,25,30,10624.75,7437.325,1487.4650000000001
3296,398.73,30,15,11961.900000000001,10167.615000000002,2033.5230000000004
3297,65.88,8,30,527.04,368.92799999999994,73.78559999999999
3298,43.1,34,20,1465.4,1172.3200000000002,234.46400000000006
3299,11.32,30,15,339.6,288.66,57.732000000000006
3300,377.34,28,15,10565.519999999999,8980.692,1796.1383999999998
3301,338.11,13,5,4395.43,4175.6585000000005,835.1317000000001
3302,160.32,7,30,1122.24,785.568,157.11360000000002
3303,351.44,23,10,8083.12,7274.808,1454.9616
3304,209.05,18,30,3762.9,2634.0299999999997,526.8059999999999
3305,400.65,42,0,16827.3,16827.3,3365.46
3306,253.39,8,0,2027.12,2027.12,405.424
3307,120.73,12,0,1448.76,1448.76,289.752
3308,37.38,14,5,523.32,497.154,99.4308
3309,225.87,3,0,677.61,677.61,135.52200000000002
3310,218.38,48,10,10482.24,9434.016,1886.8032
3311,380.77,46,10,17515.42,15763.877999999999,3152.7756
3312,417.98,20,30,8359.6,5851.72,1170.344
3313,141.91,7,15,993.37,844.3645,168.87290000000002
3314,331.28,9,15,2981.5199999999995,2534.2919999999995,506.8583999999999
3315,34.48,39,0,1344.7199999999998,1344.7199999999998,268.94399999999996
3316,130.31,6,30,781.86,547.302,109.4604
3317,295.1,4,15,1180.4,1003.34,200.668
3318,348.98,18,30,6281.64,4397.148,879.4296
3319,369.83,5,0,1849.1499999999999,1849.1499999999999,369.83
3320,118.1,32,10,3779.2,3401.2799999999997,680.256
3321,271.18,35,10,9491.300000000001,8542.170000000002,1708.4340000000004
3322,422.01,13,15,5486.13,4663.2105,932.6421
3323,44.43,4,30,177.72,124.404,24.8808
3324,270.48,10,5,2704.8,2569.56,513.912
3325,367.95,39,5,14350.05,13632.547499999999,2726.5095
3326,355.36,5,30,1776.8000000000002,1243.76,248.752
3327,205.71,10,0,2057.1,2057.1,411.42
3328,459.59,3,10,1378.77,1240.893,248.17860000000002
3329,124.09,1,30,124.09,86.863,17.372600000000002
3330,108.44,25,5,2711.0,2575.45,515.09
3331,74.12,10,30,741.2,518.84,103.76800000000001
3332,96.09,27,20,2594.4300000000003,2075.5440000000003,415.1088000000001
3333,155.13,47,30,7291.11,5103.776999999999,1020.7553999999999
3334,197.66,32,0,6325.12,6325.12,1265.0240000000001
3335,69.19,29,10,2006.51,1805.859,361.1718
3336,141.5,41,10,5801.5,5221.35,1044.2700000000002
3337,392.92,17,10,6679.64,6011.676,1202.3352000000002
3338,99.26,14,20,1389.64,1111.7120000000002,222.34240000000005
3339,301.68,44,0,13273.92,13273.92,2654.784
3340,82.6,6,30,495.59999999999997,346.91999999999996,69.384
3341,385.24,29,20,11171.960000000001,8937.568000000001,1787.5136000000002
3342,302.46,25,0,7561.499999999999,7561.499999999999,1512.3
3343,414.12,35,10,14494.2,13044.78,2608.956
3344,444.75,26,5,11563.5,10985.324999999999,2197.065
3345,13.45,15,15,201.75,171.48749999999998,34.2975
3346,251.02,3,10,753.0600000000001,677.754,135.5508
3347,124.37,18,15,2238.66,1902.8609999999999,380.5722
3348,348.56,37,15,12896.72,10962.212,2192.4424
3349,343.39,48,5,16482.72,15658.584,3131.7168
3350,106.74,7,15,747.18,635.103,127.0206
3351,124.68,18,30,2244.2400000000002,1570.968,314.19360000000006
3352,184.34,25,30,4608.5,3225.95,645.19
3353,234.88,45,30,10569.6,7398.719999999999,1479.744
3354,442.57,4,20,1770.28,1416.2240000000002,283.24480000000005
3355,375.21,49,30,18385.289999999997,12869.702999999998,2573.9406
3356,186.84,50,15,9342.0,7940.7,1588.14
3357,234.7,8,20,1877.6,1502.08,300.416
3358,105.5,5,20,527.5,422.0,84.4
3359,40.3,37,0,1491.1,1491.1,298.21999999999997
3360,118.3,49,10,5796.7,5217.03,1043.406
3361,96.05,7,20,672.35,537.88,107.57600000000001
3362,446.12,45,5,20075.4,19071.63,3814.3260000000005
3363,285.25,38,0,10839.5,10839.5,2167.9
3364,423.54,25,30,10588.5,7411.95,1482.39
3365,395.13,18,20,7112.34,5689.872,1137.9744
3366,479.64,8,20,3837.12,3069.696,613.9392
3367,361.53,49,5,17714.969999999998,16829.221499999996,3365.8442999999993
3368,292.39,50,5,14619.5,13888.525,2777.705
3369,341.63,50,20,17081.5,13665.2,2733.0400000000004
3370,172.48,23,30,3967.04,2776.928,555.3856
3371,386.32,5,10,1931.6,1738.44,347.68800000000005
3372,105.54,22,30,2321.88,1625.316,325.06320000000005
3373,302.19,22,0,6648.18,6648.18,1329.6360000000002
3374,281.05,47,15,13209.35,11227.9475,2245.5895
3375,150.1,12,30,1801.1999999999998,1260.8399999999997,252.16799999999995
3376,201.83,23,30,4642.09,3249.4629999999997,649.8926
